item_id,n_subjects,pass_rate,benchmark
a2fa310dc9dbd38a,4,4.25,ultrafeedback
a2fb51bf400c1914,118,0.8543046357615894,rewardbench
a2fbf93fa80ed1a9,47,0.0425531914893617,mmlupro
a2fd60b08e1d18b8,4,3.3125,ultrafeedback
a2fd8ce7b0b3f049,4,3.2666666666666666,ultrafeedback
a2fd8e9c9a43ae2f,4,3.125,ultrafeedback
a2fe8bd567f6961d,4,2.5625,ultrafeedback
a2fef0de883f9c1f,4,2.0,ultrafeedback
a2ff606440f35fd4,4,4.1875,ultrafeedback
a300359815219b52,4,4.875,ultrafeedback
a300de289a3ce6da,4,4.5,ultrafeedback
a301ca022893b845,4,3.6875,ultrafeedback
a3021c7078acf4cd,47,0.2127659574468085,mmlupro
a302405e4d75ef10,4,1.8125,ultrafeedback
a3025088586a809a,4,2.125,ultrafeedback
a303f0c154eae6ac,4,4.0625,ultrafeedback
a3047312eb0eb31e,4,4.875,ultrafeedback
a304a018da137c9d,47,0.6170212765957447,mmlupro
a304d4871de723fd,4,2.4375,ultrafeedback
a304dc31c8cda695,4,3.2,ultrafeedback
a304ddbbe203e699,4,4.5625,ultrafeedback
a304ef296c0063f4,4,3.0,ultrafeedback
a3060e0cb45b6ff6,118,0.5529801324503312,rewardbench
a307b6604b73ad14,4,3.625,ultrafeedback
a307dc741ea80849,92,0.6086956521739131,bfcl
a307f67df968bf6e,4,3.625,ultrafeedback
a3081a2881e88f9d,47,0.5106382978723404,mmlupro
a308e66a29ee47df,4,3.3125,ultrafeedback
a308f2f942230cfc,4,2.9375,ultrafeedback
a3092fcff08aac0c,4,3.875,ultrafeedback
a3097229c44d69e4,4,2.8125,ultrafeedback
a309f5664995f661,47,0.44680851063829785,mmlupro
a30c234db22f313e,47,0.3404255319148936,mmlupro
a30c768f9c6c8144,1,1.0,mmlupro
a30ce85f06c38f9e,47,0.3191489361702128,mmlupro
a30d5e7a5c9eeead,4,3.5625,ultrafeedback
a30edfd380c79d92,23,1.0,afrimedqa
a30fab20400a5ec4,4,4.125,ultrafeedback
a310594ee33802bf,4,3.8125,ultrafeedback
a31073f81a3ca068,4,4.5,ultrafeedback
a310c8e3860c3449,4,3.0625,ultrafeedback
a311fc04d3d43ae5,4,3.9375,ultrafeedback
a3121a5c832e660e,47,0.5957446808510638,mmlupro
a3124d54d78a45de,4,2.125,ultrafeedback
a312707724c812f6,251,0.6892430278884463,ai2d_test
a31498c4e73ab51d,4,4.5,ultrafeedback
a314b1ed566aeede,7,0.7142857142857143,afrimedqa
a314e76706827751,47,0.3829787234042553,mmlupro
a3152a50e6740100,47,0.723404255319149,mmlupro
a31553d3548d3dc7,4,4.4375,ultrafeedback
a3162f8d4dd178e1,4,3.5625,ultrafeedback
a31715594be37f89,4,4.1875,ultrafeedback
a317271ae3291ce0,4,3.6666666666666665,ultrafeedback
a317b676b663d55d,251,0.601593625498008,ai2d_test
a318a1490dbd5df6,4,3.3125,ultrafeedback
a318ae1f4c59a502,4,3.2666666666666666,ultrafeedback
a318cb441ff4b9df,46,0.3695652173913043,mmlupro
a319fb7d8cc07c3a,1,0.0,mmlupro
a31ae462ab3a60de,34,6.852941176470588,mtbench
a31b0d84b7fe2455,4,3.4375,ultrafeedback
a31b98d654d9ead6,23,0.6086956521739131,afrimedqa
a31bece3ba8a17b6,7,0.8571428571428571,afrimedqa
a31e3741474bd675,4,4.625,ultrafeedback
a31f1aef99dd9b06,4,2.8125,ultrafeedback
a31fa221f4f4b958,4,4.5,ultrafeedback
a3208eeb4ee0a376,60,0.003968253968253968,livecodebench
a3210cf57658ee7c,4,4.1875,ultrafeedback
a32163900973bd1e,93,0.4838709677419355,bfcl
a3219ca0515edce6,4,4.0625,ultrafeedback
a32268b0e3192308,4,2.6666666666666665,ultrafeedback
a322d12575b00dab,4,4.533333333333333,ultrafeedback
a323ad24606dd64a,4,3.2,ultrafeedback
a325b110f03c08f3,4,3.875,ultrafeedback
a326786647e6d638,4,4.4375,ultrafeedback
a3278526052504d4,118,0.5198675496688742,rewardbench
a327d92b8d28c48d,4,3.9375,ultrafeedback
a327f534f3ef4ae1,93,0.07526881720430108,bfcl
a32834051fdaa3fd,4,3.875,ultrafeedback
a328839ebc944080,4,3.3333333333333335,ultrafeedback
a328bb86c8713d1b,4,4.625,ultrafeedback
a3299d9586806447,4,3.4375,ultrafeedback
a32a28d925ce4fed,4,4.75,ultrafeedback
a32b0ece9974321f,4,4.3125,ultrafeedback
a32cc3855149f792,134,0.7611940298507462,swebench
a32d1ee9e99d24f8,4,4.3125,ultrafeedback
a32d8645a159f233,4,3.6875,ultrafeedback
a32db0996e0fab2e,7,1.0,afrimedqa
a32dc0018dbeb09a,253,0.6363636363636364,ai2d_test
a32e234f411515ba,1,0.0,hle
a3300e1609b8a5ab,1,0.0,mmlupro
a331201aabe6a222,4,3.8125,ultrafeedback
a332aa940b3b7870,4,2.8125,ultrafeedback
a334973399650478,60,0.003968253968253968,livecodebench
a334af239741edef,4,2.7333333333333334,ultrafeedback
a334d178dd9c0802,7,1.0,afrimedqa
a336f439add08a6d,47,0.9574468085106383,mmlupro
a3379d6389749347,4,4.4375,ultrafeedback
a338080eaa903430,4,4.25,ultrafeedback
a3389acb885613ca,4,4.1875,ultrafeedback
a339278bc5171c5f,4,4.5625,ultrafeedback
a33aaa503a83a883,46,0.6739130434782609,mmlupro
a33bc0370a5115a3,4,4.625,ultrafeedback
a33c1be6d7075d3f,4,3.5625,ultrafeedback
a33c4e73aad7bfe4,4,3.125,ultrafeedback
a33c668657c71e39,4,3.5,ultrafeedback
a33c85772750ad32,4,4.125,ultrafeedback
a33d3c316c374a09,93,0.0,bfcl
a33dd29ffc6f6ebf,47,0.9148936170212766,mmlupro
a33dfc97623df2d9,118,0.3973509933774834,rewardbench
a33f65e628789684,134,0.6268656716417911,swebench
a340e6500935428a,4,3.375,ultrafeedback
a342ed58a82611c6,4,3.125,ultrafeedback
a343928fbef5f315,93,0.0967741935483871,bfcl
a34406bdc401b40b,4,3.0714285714285716,ultrafeedback
a344866535254f29,4,1.625,ultrafeedback
a345b6bbd35b5dbd,4,4.5625,ultrafeedback
a34602ee4e6db7b9,4,3.25,ultrafeedback
a3461084a570f502,4,2.375,ultrafeedback
a34709cb50023c43,4,4.1875,ultrafeedback
a3471ce3ce5ee561,4,4.5625,ultrafeedback
a348215740e91f0a,46,0.2826086956521739,mmlupro
a3487f68b9c4e3c2,4,4.375,ultrafeedback
a348b308389b63e0,4,3.9375,ultrafeedback
a34900e8f58d4b7d,46,1.0,mmlupro
a3492266c9f0fac1,4,4.75,ultrafeedback
a34b1b49fbcc6410,93,0.946236559139785,bfcl
a34c53f5f192b226,4,3.5625,ultrafeedback
a34c728793720886,4,3.0,ultrafeedback
a34d076ccc22171b,4,3.875,ultrafeedback
a34d26c26da49bf0,4,3.0,ultrafeedback
a34d65e2b61b75f4,47,0.02127659574468085,mmlupro
a34f42dd6f8bbd98,46,0.5,mmlupro
a350330e11c1626e,4,3.9375,ultrafeedback
a3516785f94d922b,4,4.0,ultrafeedback
a351e21dfa054036,47,0.10638297872340426,mmlupro
a352994c81751003,4,4.4375,ultrafeedback
a3535278646895c5,47,0.7872340425531915,mmlupro
a353fda250e00d5e,4,3.875,ultrafeedback
a355aeafba199c29,252,0.8968253968253969,ai2d_test
a3560bcc36c60ae5,4,3.4375,ultrafeedback
a356184867eaf733,4,3.1875,ultrafeedback
a35640cc4e05fef9,4,3.933333333333333,ultrafeedback
a357226525a0fc3b,47,0.6808510638297872,mmlupro
a3579ed7382ba723,248,0.7338709677419355,mmbench_v11
a357be016f1b4a85,4,3.625,ultrafeedback
a35890668f2a01a1,47,0.0,mmlupro
a358b1bb0dbbe1a3,47,0.7021276595744681,mmlupro
a35b1b23d02a1a27,4,4.3125,ultrafeedback
a35b8a6bd59cf8eb,4,3.533333333333333,ultrafeedback
a35e1f94e41dbe02,4,4.4375,ultrafeedback
a3600825aef61d68,4,4.875,ultrafeedback
a362b5aaa2609778,4,3.0,ultrafeedback
a362c522a8c98ea8,4,2.875,ultrafeedback
a3632c880bd2a729,4,4.0,ultrafeedback
a3648453f1083643,118,0.8774834437086093,rewardbench
a364c07837f271f1,4,4.4375,ultrafeedback
a36516857f4f034e,93,0.956989247311828,bfcl
a366202e69a8ffe3,4,4.916666666666667,ultrafeedback
a3668a427c6aac02,23,0.21739130434782608,afrimedqa
a3674c58d33a2a4f,4,2.9375,ultrafeedback
a36882a9b89fca6f,4,3.375,ultrafeedback
a3691959910d0b99,4,4.1875,ultrafeedback
a36959f3fc685798,4,4.625,ultrafeedback
a36b8d3c6d1f2f0b,240,0.7125,mmbench_v11
a36bb0e6fde57945,4,3.3125,ultrafeedback
a36c6a7d6d987798,245,0.8857142857142857,ai2d_test
a36cb08a70d536a7,4,3.25,ultrafeedback
a36d4145016a3c06,4,4.6875,ultrafeedback
a36d79bc4bf5bafe,4,4.625,ultrafeedback
a36da513d4f3dd95,23,0.8695652173913043,afrimedqa
a36e14ea091cada9,4,4.4375,ultrafeedback
a3706ba407f4fb97,4,3.9375,ultrafeedback
a37211744464cf1f,118,0.8311258278145696,rewardbench
a3725252156fbe3b,4,2.25,ultrafeedback
a37296c24ca22b3f,4,3.5,ultrafeedback
a372ae85a4ec3d4a,4,3.5714285714285716,ultrafeedback
a3731ad56e4f0fd9,46,0.021739130434782608,mmlupro
a3743370305afdeb,253,0.8695652173913043,ai2d_test
a376f73b56c5e216,4,3.875,ultrafeedback
a3776bc5154d3833,4,4.625,ultrafeedback
a377d5bb413ce143,4,3.4375,ultrafeedback
a377f276195f6397,47,0.7446808510638298,mmlupro
a378263f2e932b97,4,4.066666666666666,ultrafeedback
a3784f20152f38c6,4,2.875,ultrafeedback
a37876c29e30d69b,4,4.1875,ultrafeedback
a37876dd8a259778,4,3.3125,ultrafeedback
a378aa474e501c6d,47,0.851063829787234,mmlupro
a378b931aff36d15,4,3.625,ultrafeedback
a3795da7120f0fc1,4,4.0,ultrafeedback
a37a516864442d4a,7,0.0,afrimedqa
a37ab3212832b3ee,4,4.3125,ultrafeedback
a37b7fe341638adc,4,4.625,ultrafeedback
a37c476014ac02d5,4,3.75,ultrafeedback
a37cbe2c8beedf5d,4,3.4375,ultrafeedback
a37d17064c49998f,7,0.2857142857142857,afrimedqa
a37d9b2de7c1cd63,4,3.8125,ultrafeedback
a37dc6fb1e828857,47,0.3617021276595745,mmlupro
a37de00a62ed3f0a,246,0.975609756097561,ai2d_test
a37e535863ea2841,4,3.8125,ultrafeedback
a37f0fe78d425e7a,4,2.5625,ultrafeedback
a37f3d67ee3ceb9c,47,0.723404255319149,mmlupro
a37fef31902d9da9,47,0.5319148936170213,mmlupro
a37ffb2660d95c7b,134,0.27611940298507465,swebench
a381b8f43bb0c11b,46,0.06521739130434782,mmlupro
a381d245fd8f4c20,4,4.0,ultrafeedback
a381f0899d077f92,4,3.4,ultrafeedback
a38271f46674c03e,134,0.5373134328358209,swebench
a3829163bdfbe04c,4,4.0,ultrafeedback
a382d8c8d5112c49,4,4.8125,ultrafeedback
a3830cd9cbb4ad59,118,0.7980132450331126,rewardbench
a3836d1af8f2fb5a,47,0.8085106382978723,mmlupro
a383933b29a8be1a,4,2.3076923076923075,ultrafeedback
a3839510b0b3e28c,47,0.48936170212765956,mmlupro
a3844480fe20e450,23,1.0,afrimedqa
a384b237de6fac13,23,1.0,afrimedqa
a3855ddac8eef8c4,134,0.09701492537313433,swebench
a385da4650d44936,72,0.22016129032258067,livecodebench
a385fd7b7dd378c0,4,4.625,ultrafeedback
a387434e8972331a,93,0.8709677419354839,bfcl
a388db091a6ef19e,7,0.0,afrimedqa
a38a654c66633ebd,4,3.625,ultrafeedback
a38ab9ac270d56bb,4,4.5,ultrafeedback
a38b26d448cd1881,4,4.375,ultrafeedback
a38b7797f149005a,4,4.125,ultrafeedback
a38bce2695a20f66,1,1.0,mmlupro
a38bf0f2ee8b0ec2,93,0.7849462365591398,bfcl
a38cc48f95d871b0,47,0.5106382978723404,mmlupro
a38cda23b4e8a2a8,46,0.30434782608695654,mmlupro
a38ce7d5663c6190,4,4.3125,ultrafeedback
a38d0850b187ec24,47,0.7021276595744681,mmlupro
a38f843137cbfac0,4,4.125,ultrafeedback
a38faa30c2d1e6b7,4,3.3333333333333335,ultrafeedback
a38fd0e617393d7c,4,4.166666666666667,ultrafeedback
a390317d8381eeec,47,0.8936170212765957,mmlupro
a390ce9cf6e7552d,237,0.890295358649789,mmbench_v11
a392d49fcc897009,247,0.9149797570850202,ai2d_test
a393571f711224d4,47,0.40425531914893614,mmlupro
a3935aa0de48e42a,47,0.23404255319148937,mmlupro
a3936f8b05f7cc2d,118,0.6456953642384106,rewardbench
a3938350b519f419,4,2.3125,ultrafeedback
a3943f3b5b80baf4,4,3.1875,ultrafeedback
a395e9bd36cb7d0b,4,3.3125,ultrafeedback
a3963a9121cc4022,4,4.4375,ultrafeedback
a396a1a888869a15,245,0.9142857142857143,ai2d_test
a39922635ad050f6,4,2.0,ultrafeedback
a3992ee25212cde6,47,0.02127659574468085,mmlupro
a39930bf7bcd34cf,4,1.9333333333333333,ultrafeedback
a3994f4e308d6f16,4,2.8125,ultrafeedback
a399fd47557d58c1,253,0.2964426877470356,ai2d_test
a39a925f76aae008,4,4.375,ultrafeedback
a39c3372a9e6e2b5,263,0.23193916349809887,mathvista_mini
a39d33a8e8a48d03,4,3.6875,ultrafeedback
a39e87fc5da183c6,4,4.3125,ultrafeedback
a3a1427bd96951fd,46,0.8695652173913043,mmlupro
a3a1d330e84f780d,4,3.0625,ultrafeedback
a3a211b25c28bc69,93,0.9247311827956989,bfcl
a3a260a3c91f3abb,4,4.5,ultrafeedback
a3a27c3c5902ebfe,4,3.8125,ultrafeedback
a3a3f7c914b0462e,247,0.8178137651821862,ai2d_test
a3a487a0c718fcf8,4,3.5,ultrafeedback
a3a67f26e59d272f,4,4.25,ultrafeedback
a3a6e085ecd30e78,4,3.6875,ultrafeedback
a3a7f05f39d3bebe,4,4.625,ultrafeedback
a3a92359a482f28c,4,3.5,ultrafeedback
a3a9a85d6a1a7300,4,3.875,ultrafeedback
a3a9d9fb424e8078,4,3.9375,ultrafeedback
a3ac1e8c27dc9883,47,0.9148936170212766,mmlupro
a3ac4cbfd9a9960c,4,3.0625,ultrafeedback
a3ad5b196107beb6,4,3.75,ultrafeedback
a3ada2b8d0007e9f,46,0.5652173913043478,mmlupro
a3ade009195c1eb6,1,1.0,mmlupro
a3adfbe2ff094221,47,0.6595744680851063,mmlupro
a3aec78cbb59bf6d,93,0.21505376344086022,bfcl
a3af5a0824edca53,4,3.3125,ultrafeedback
a3aff9509ed406c9,4,3.875,ultrafeedback
a3b0b2fe55d0dd2c,47,0.6595744680851063,mmlupro
a3b0c537cb972643,4,3.9375,ultrafeedback
a3b0ecf7543639fc,118,0.9039735099337748,rewardbench
a3b3bd9bcda9d4df,4,4.3125,ultrafeedback
a3b48f2ebd2363f8,4,3.4375,ultrafeedback
a3b4fdc2ce8cfdcc,4,3.5714285714285716,ultrafeedback
a3b6e50fb9bffa9c,4,3.3125,ultrafeedback
a3b6e90b16b780b2,4,3.0625,ultrafeedback
a3b6f9249fadb5e2,4,4.6875,ultrafeedback
a3b73d9243f9c10f,4,3.8125,ultrafeedback
a3b79ed1b50caea5,10,0.3,mmlupro
a3b85a8cc7477de7,4,3.5625,ultrafeedback
a3b8f4a2274dc7b0,23,0.17391304347826086,afrimedqa
a3b8f6eea57430d9,4,3.6,ultrafeedback
a3b982216fd19fff,7,0.8571428571428571,afrimedqa
a3b9efd05f0b7faa,4,4.375,ultrafeedback
a3ba217d9921904c,47,0.02127659574468085,mmlupro
a3ba5c8f884cf253,4,3.5384615384615383,ultrafeedback
a3bbad60ee578396,4,3.1875,ultrafeedback
a3bc27a997b49d2b,47,0.9574468085106383,mmlupro
a3bd243b5dc0e640,4,4.125,ultrafeedback
a3bdd26999f2035f,93,0.22580645161290322,bfcl
a3be84d7fa20dd99,4,4.1875,ultrafeedback
a3bead0fa47b1aa2,4,4.0,ultrafeedback
a3bf1309d1772125,250,0.856,ai2d_test
a3c05d1809440a48,243,0.9958847736625515,mmbench_v11
a3c0ea9a84a16598,4,4.4375,ultrafeedback
a3c12c4454a57804,4,3.75,ultrafeedback
a3c14ec1a6eb18b0,4,4.0625,ultrafeedback
a3c27b32e43ec4a0,4,3.0,ultrafeedback
a3c283d25362ffd2,4,3.0625,ultrafeedback
a3c2c5a76dfb20fc,4,3.4375,ultrafeedback
a3c2d54f1fb4cc3f,10,0.0,hle
a3c3038e7fd5d6a2,241,0.979253112033195,mmbench_v11
a3c3fec5132d3f45,4,3.6875,ultrafeedback
a3c462a071b5b0d4,4,4.25,ultrafeedback
a3c4e6ee1f3bacd8,244,0.9713114754098361,mmbench_v11
a3c5e08f0409cd49,4,3.6875,ultrafeedback
a3c5ffebf75d1517,4,4.833333333333333,ultrafeedback
a3c61313ade4cdc8,8,3.96875,ultrafeedback
a3c6cf3ee68d5933,244,0.8155737704918032,mmbench_v11
a3c797a6502a6420,4,2.8125,ultrafeedback
a3c80fa14575b91e,263,0.11406844106463879,mathvista_mini
a3c83b760ae1fe64,250,0.664,ai2d_test
a3c86289a037a307,4,3.9375,ultrafeedback
a3c8bb97f0a56263,4,3.3125,ultrafeedback
a3c8cf3fe28d4456,47,0.8085106382978723,mmlupro
a3ca008c460256f2,28,0.22,agentdojo
a3caab3ac76cc4eb,4,3.8,ultrafeedback
a3cb1acdca37acb6,4,2.6875,ultrafeedback
a3cb2f1a16a6e233,4,4.125,ultrafeedback
a3cceeac28f34e23,46,0.0,mmlupro
a3cd863c9e335e96,47,0.3404255319148936,mmlupro
a3cdf66c2e2ad635,4,4.1875,ultrafeedback
a3ce727cc841c0f5,4,3.4375,ultrafeedback
a3cfdc4ba98fbf54,4,3.9375,ultrafeedback
a3cff505cd1fe86e,4,3.6875,ultrafeedback
a3d029344a0ba5bc,4,4.625,ultrafeedback
a3d03368ebfd54ff,47,0.5531914893617021,mmlupro
a3d0373ee7cd3c1d,4,3.625,ultrafeedback
a3d0570e752ec315,4,4.75,ultrafeedback
a3d27090bdba9c6b,28,0.06666666666666667,agentdojo
a3d2f779e52a1de6,4,4.5,ultrafeedback
a3d31e771e3bffe0,23,0.5217391304347826,afrimedqa
a3d35cc0cac4607c,244,0.991652754590985,mmbench_v11
a3d391e389065a85,240,0.325,mmbench_v11
a3d3b0f94d983c21,4,4.1875,ultrafeedback
a3d4f76395b182de,4,2.9166666666666665,ultrafeedback
a3d51e3d25669558,35,1.0,livecodebench
a3d560a029f905ec,4,4.5625,ultrafeedback
a3d767650be54cd0,4,4.0,ultrafeedback
a3d783e9cfb304d8,4,3.9375,ultrafeedback
a3d7cce77fbb1d7b,47,0.7446808510638298,mmlupro
a3d8bfbaa0d5a74f,47,0.0,mmlupro
a3d90befc813b01b,4,4.0625,ultrafeedback
a3d98a50dcd13776,23,0.9130434782608695,afrimedqa
a3da56cb49fcb87d,7,1.0,afrimedqa
a3da92fb54a6ecdd,4,3.8125,ultrafeedback
a3dd4ea71efc56f0,4,3.3125,ultrafeedback
a3de2dbab2f4a00f,244,0.8688524590163934,mmbench_v11
a3de8093d6835827,4,1.5625,ultrafeedback
a3dee0568a564d67,23,0.6086956521739131,afrimedqa
a3df757d3e96e4e4,4,4.066666666666666,ultrafeedback
a3df8775d1fd5dbf,251,0.7888446215139442,ai2d_test
a3e0b1667c6903e7,4,3.625,ultrafeedback
a3e137ea5c34e332,245,0.9183673469387755,mmbench_v11
a3e20e2aba4298f0,4,3.25,ultrafeedback
a3e40dfc8a630d31,4,3.125,ultrafeedback
a3e469c601af269f,4,4.833333333333333,ultrafeedback
a3e5bfb46f1c0011,4,4.4375,ultrafeedback
a3e64d48ce2d5183,4,3.8125,ultrafeedback
a3e69ddfe6ca89ab,4,3.6875,ultrafeedback
a3e899d2a63db94c,4,3.0,ultrafeedback
a3e9333e5b740e9e,4,2.75,ultrafeedback
a3e9dbc3a6ab3e46,4,3.7333333333333334,ultrafeedback
a3e9fd49cd562324,4,4.8125,ultrafeedback
a3ea1e5965eb360c,4,3.0,ultrafeedback
a3eb079cbbcf7b62,246,0.9715447154471545,mmbench_v11
a3eb445ad2ac1003,28,0.022222222222222223,agentdojo
a3eb577a741b4a40,4,2.8125,ultrafeedback
a3eb63cd488539f3,92,0.34782608695652173,bfcl
a3ebc88345d74be9,4,4.3125,ultrafeedback
a3ec95509454e0c9,4,3.0625,ultrafeedback
a3ecf0c42a14f1da,4,4.6875,ultrafeedback
a3ed346b073041c4,4,3.0,ultrafeedback
a3eec981a192b9fe,93,0.8924731182795699,bfcl
a3efb30016d7a7a7,47,0.5957446808510638,mmlupro
a3f00bed3596996d,4,3.5625,ultrafeedback
a3f0bfec36f6950c,253,0.5533596837944664,ai2d_test
a3f1e8a7a76d8123,4,2.8125,ultrafeedback
a3f277a7b08c8739,118,0.8554083885209713,rewardbench
a3f2e052c494b352,4,4.375,ultrafeedback
a3f3912b55a2049c,118,0.5695364238410596,rewardbench
a3f4667dc00c3d50,10,0.0,hle
a3f4f16abb6d7d2b,4,4.625,ultrafeedback
a3f559d33aaed055,93,0.5591397849462365,bfcl
a3f605a84e6c91c1,4,4.625,ultrafeedback
a3f858a7a3115a83,4,3.6875,ultrafeedback
a3f8e13b2b032a93,47,0.8085106382978723,mmlupro
a3f91674490b67f0,4,4.375,ultrafeedback
a3f9275edc8a314d,45,0.26666666666666666,mmlupro
a3fa59a053b3e403,4,4.0,ultrafeedback
a3fa83efcdf49d5b,4,3.3125,ultrafeedback
a3fa8dfb9d8c6518,4,4.5625,ultrafeedback
a3fbb70c8942f911,93,0.946236559139785,bfcl
a3fbfae9075cdd13,244,0.8688524590163934,ai2d_test
a3fc00eb809fe955,4,4.25,ultrafeedback
a3fc85debeea1975,4,4.6875,ultrafeedback
a3fddadde2e7a386,7,0.2857142857142857,afrimedqa
a3fe3b6bdc3fc8a5,4,3.9375,ultrafeedback
a3fe9e6544b45385,118,0.5629139072847682,rewardbench
a3ff5bf4114b765e,4,3.875,ultrafeedback
a4016e78c18ccfd6,4,2.4375,ultrafeedback
a40252a3b81237c6,7,0.5714285714285714,afrimedqa
a402804754edc1f4,240,0.7416666666666667,mmbench_v11
a4036130945bc206,4,1.125,ultrafeedback
a4039daa64c58ff4,4,3.9375,ultrafeedback
a403f79b78f62be0,251,0.952191235059761,ai2d_test
a4040447d9e11e3b,46,0.6956521739130435,mmlupro
a40511d7aff430b6,247,0.9190283400809717,mmbench_v11
a4057b976c17f646,4,2.875,ultrafeedback
a40623676f9995c7,1,0.0,hle
a40676b0c172e7b2,4,3.75,ultrafeedback
a4074b656b053e0a,238,0.9831932773109243,mmbench_v11
a4078f490999a731,72,0.3841397849462366,livecodebench
a40a148ad7a2e8a6,93,0.6559139784946236,bfcl
a40b732ab8b99859,4,3.875,ultrafeedback
a40c656a6d5479d2,4,3.75,ultrafeedback
a40c9d3d2304bc8f,4,3.875,ultrafeedback
a40d720757d5685c,28,0.1111111111111111,agentdojo
a40de60bdcb00296,4,4.3125,ultrafeedback
a40e24cd88433c4f,4,4.3125,ultrafeedback
a40e3f49975970f6,263,0.2737642585551331,mathvista_mini
a40f0c97417bddd8,4,3.6875,ultrafeedback
a410cdc06db3ac68,47,0.10416666666666667,mmlupro
a4112cae0c07eb6a,28,0.08888888888888889,agentdojo
a41173757975ff73,4,4.6875,ultrafeedback
a412ab67cb60d515,4,3.5,ultrafeedback
a41404298d841601,47,0.19148936170212766,mmlupro
a414b6a8a929cbd9,4,4.125,ultrafeedback
a415299e21801054,118,0.9238410596026491,rewardbench
a415b12720a6c317,23,0.6086956521739131,afrimedqa
a41650d59ef38ba2,4,3.0625,ultrafeedback
a416ef4c00d7f3ed,4,4.625,ultrafeedback
a4177b354011b6de,4,4.0625,ultrafeedback
a417baf5d7d22471,248,0.9193548387096774,ai2d_test
a417f12222d7c357,4,4.5625,ultrafeedback
a417fadea833e945,4,2.5,ultrafeedback
a4182132f73dd62a,263,0.40304182509505704,mathvista_mini
a4188b16046d7867,4,3.4375,ultrafeedback
a4192b6ed71b90e5,253,0.5177865612648221,ai2d_test
a4197a5ca02d54bf,4,2.933333333333333,ultrafeedback
a41aa66ee61427b5,4,3.8125,ultrafeedback
a41acf864fd0faba,4,3.9375,ultrafeedback
a41b0b174b5c339d,4,2.0,ultrafeedback
a41b111c2baf2c51,4,3.5625,ultrafeedback
a41bac9a7398266a,4,4.3125,ultrafeedback
a41c7c721fb7c660,4,4.0625,ultrafeedback
a41dcf2c669c9639,7,0.7142857142857143,afrimedqa
a42056ce0b0a5681,9,0.6666666666666666,hle
a420c3ee75198b22,46,0.5652173913043478,mmlupro
a4210551b57337c1,4,4.1875,ultrafeedback
a421076f2fd6ba29,4,3.6,ultrafeedback
a4217c1a22caea2d,4,4.75,ultrafeedback
a422cad9943796cd,247,0.97165991902834,mmbench_v11
a424451cec51f91e,4,4.625,ultrafeedback
a424d5a6fce7e237,4,3.125,ultrafeedback
a42558bf822a412e,4,4.875,ultrafeedback
a426488424b4c7b9,4,2.75,ultrafeedback
a426b230d109ae66,4,2.9375,ultrafeedback
a426e6a6dd532d53,23,0.6956521739130435,afrimedqa
a42850d4e21de5b8,4,3.4375,ultrafeedback
a428ec15fcb39dca,4,3.4166666666666665,ultrafeedback
a429196e37d2d0e0,4,4.0625,ultrafeedback
a4293628f9364fc4,47,0.9148936170212766,mmlupro
a42a8de6f492f02e,4,4.375,ultrafeedback
a42b2149b66bc279,4,4.1875,ultrafeedback
a42bd8e021572c4a,4,3.75,ultrafeedback
a42c37c8437eda06,4,2.875,ultrafeedback
a42fe7b2c5617a3d,4,4.375,ultrafeedback
a4309084181290b0,4,4.25,ultrafeedback
a43188ee728d9907,4,4.625,ultrafeedback
a431d64937d30668,4,3.625,ultrafeedback
a432c053ad38cb55,9,0.9166666666666666,matharena
a43344e92c5e4f9f,4,3.75,ultrafeedback
a4337504cfd08988,4,3.8125,ultrafeedback
a433a893cf51a461,4,3.3333333333333335,ultrafeedback
a4345ceae3cb2fd3,4,4.875,ultrafeedback
a435d9b035724969,4,3.25,ultrafeedback
a436199667ec4438,47,0.5957446808510638,mmlupro
a436943d789dfcbd,4,2.6875,ultrafeedback
a436945bda34fa8b,1,1.0,mmlupro
a436ca8308469588,4,2.857142857142857,ultrafeedback
a436f28146bc112a,4,3.3333333333333335,ultrafeedback
a43753252b646696,134,0.5746268656716418,swebench
a43766fec65e4beb,4,4.4375,ultrafeedback
a43784242065b077,4,2.4,ultrafeedback
a437cc9424a8bbef,4,3.9375,ultrafeedback
a438005f0d8f20c7,4,4.6875,ultrafeedback
a438333f003437f4,4,3.75,ultrafeedback
a4394b504e5b0d49,93,0.9139784946236559,bfcl
a43aaad19b91cf5e,4,4.1875,ultrafeedback
a43b6674cf76447b,47,0.851063829787234,mmlupro
a43c221e5a254cc0,4,3.75,ultrafeedback
a43d9e7b34fdc478,4,3.5,ultrafeedback
a43e0d137d338bd0,4,3.875,ultrafeedback
a43ef157d83d2081,28,0.7272727272727273,agentdojo
a43f4f72d2077f2d,4,3.8125,ultrafeedback
a43f79a9aacb8a4d,4,3.8,ultrafeedback
a43fda78c6cf9a9c,4,3.25,ultrafeedback
a440639494dba54e,23,0.5217391304347826,afrimedqa
a440854605eb58c6,4,3.466666666666667,ultrafeedback
a44135daf9417875,4,4.25,ultrafeedback
a44194421c2a53eb,4,4.0,ultrafeedback
a4438217ae2bea6e,1,1.0,hle
a443eba26f85df49,4,2.875,ultrafeedback
a443ff0233d8711c,4,1.6666666666666667,ultrafeedback
a44742950033c318,4,3.75,ultrafeedback
a447f0cba890ab7e,46,0.15217391304347827,mmlupro
